security,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,SBER,SBER,SBER,SBER,SBER,SBER,SBER,SBER,SBER,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH
prediction_type,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction
model_type,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model
feature_set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquidity_baseline,0.06332266419782705,0.059723785412020836,0.07130689022698766,0.548913177473547,0.4983151848720875,0.64885428987365,0.06332266419782705,0.059723785412020836,0.07130689022698766,0.09264728510337787,0.08732980155181787,0.10598855246741534,0.8014626035797445,0.7269950185554673,0.9714730260711602,0.09264728510337787,0.08732980155181787,0.10598855246741534,0.02961414142717953,0.027918492579615505,0.032855075821520516,0.26217583097678787,0.23787018003479143,0.3007371641051221,0.02961414142717953,0.027918492579615505,0.032855075821520516,0.09844022599888229,0.09276240209820365,0.10991670962814694,0.8813389165770693,0.7989914638513815,1.0304318084481021,0.09844022599888229,0.09276240209820365,0.10991670962814694,0.05776964654559127,0.05442701142062794,0.06365000664018171,0.5111913514418047,0.4635273966679093,0.5809661472637149,0.05776964654559127,0.05442701142062794,0.06365000664018171,0.0726229160514339,0.06845573262423403,0.08153126872803244,0.6321797214339384,0.5735641246460734,0.7426044287605712,0.0726229160514339,0.06845573262423403,0.08153126872803244,0.07466796437820482,0.07038992723954353,0.08331487622442343,0.6614030865748265,0.5997042716522929,0.7697472057907789,0.07466796437820482,0.07038992723954353,0.08331487622442343,0.03275101731099872,0.03085607593104794,0.03652892626537105,0.2889461956125658,0.2619553701179066,0.3339534309567491,0.03275101731099872,0.03085607593104794,0.03652892626537105,0.08927305255079236,0.08407447596709346,0.10260890610776682,0.7932550134275783,0.7189540269124735,0.9694966805106219,0.08927305255079236,0.08407447596709346,0.10260890610776682,0.054432195294431565,0.051320767332067245,0.06132500822333676,0.4686585805788896,0.42527812853865893,0.5562075695933633,0.054432195294431565,0.051320767332067245,0.06132500822333676
autoregressive,0.06329364317065621,0.05960959447247735,0.07130594539954559,0.548499980199814,0.49704063045757035,0.6484381640799504,0.06329364317065621,0.05960959447247735,0.07130594539954559,0.09264548126099986,0.08733691185441506,0.10606546677227395,0.8014420802157882,0.7271673275131254,0.9716315593913171,0.09264548126099986,0.08733691185441506,0.10606546677227395,0.029610860878939962,0.02790606950128566,0.03286682853493587,0.26213536248112845,0.23770609326671285,0.3006976724939286,0.029610860878939962,0.02790606950128566,0.03286682853493587,0.09843889234611813,0.09280631494675405,0.10995205282421919,0.8813168042022061,0.7996133958180038,1.0303816413222435,0.09843889234611813,0.09280631494675405,0.10995205282421919,0.05771684197188971,0.05440855679883922,0.0636407272600631,0.5103629852039442,0.4630205247893708,0.5800790253911219,0.05771684197188971,0.05440855679883922,0.0636407272600631,0.07259302578974879,0.06842439893298363,0.08154729467034344,0.6317521697780383,0.5731063961165744,0.7419739337738847,0.07259302578974879,0.06842439893298363,0.08154729467034344,0.07459679181425234,0.07029384185910355,0.08324177063728357,0.6602951202582658,0.5987713776718163,0.7688016774203209,0.07459679181425234,0.07029384185910355,0.08324177063728357,0.03274935927073262,0.030887254213138964,0.03654043026345935,0.2889288698139701,0.26225522435679177,0.33389831645668583,0.03274935927073262,0.030887254213138964,0.03654043026345935,0.08926620652420059,0.08405243429110537,0.1026101606435196,0.7931509230059047,0.7189729603324809,0.9693001669687734,0.08926620652420059,0.08405243429110537,0.1026101606435196,0.05437855147135676,0.051247770097569506,0.06131593067405066,0.4678546384150343,0.42444027770221177,0.5557422954534382,0.05437855147135676,0.051247770097569506,0.06131593067405066
autoregressive_single_feature,0.0633116089980397,0.05964946194701316,0.071278088570824,0.5487504609475972,0.49765099105375044,0.6485801402725894,0.0633116089980397,0.05964946194701316,0.071278088570824,0.0926460267018429,0.08733531481128723,0.10597145270133906,0.8014467738553607,0.7273761979802323,0.9712946380827506,0.0926460267018429,0.08733531481128723,0.10597145270133906,0.029612173616651295,0.027901695083636848,0.032860633526227694,0.2621501898535949,0.23772174809063004,0.30078728402684035,0.029612173616651295,0.027901695083636848,0.032860633526227694,0.09843925593045975,0.09272061164364187,0.10991741023805252,0.8813232846494591,0.7985722632719844,1.030486855555894,0.09843925593045975,0.09272061164364187,0.10991741023805252,0.0577384155772597,0.05442791724708679,0.06358428835963881,0.5106922041310659,0.4631856210761757,0.5803933164642533,0.0577384155772597,0.05442791724708679,0.06358428835963881,0.07260649018232122,0.06843174979619596,0.08147252532743443,0.6319369977802154,0.5734077224627161,0.7421827176505834,0.07260649018232122,0.06843174979619596,0.08147252532743443,0.07461591664118679,0.07035921870151095,0.08327166352636714,0.6605667324398345,0.5991961371653393,0.7693805217651364,0.07461591664118679,0.07035921870151095,0.08327166352636714,0.03274986424919112,0.030864723319851288,0.036521059568513384,0.288933902155638,0.26201537049520274,0.3338818046391946,0.03274986424919112,0.030864723319851288,0.036521059568513384,0.08926942983234834,0.0842438327299223,0.10261067181203508,0.7931976747030868,0.7204716184052096,0.9698470215751152,0.08926942983234834,0.0842438327299223,0.10261067181203508,0.05441467906709077,0.051296769746719234,0.06129753638527959,0.468387853989121,0.4249716908691595,0.555941050728464,0.05441467906709077,0.051296769746719234,0.06129753638527959
catboost_selected,0.06328115896404249,0.05963476481023667,0.07134109995677977,0.548324370325645,0.49734323268930375,0.6495412427584865,0.06328115896404249,0.05963476481023667,0.07134109995677977,0.09264644476114632,0.08728533987721321,0.1061147107498846,0.8014435373014351,0.7266333374461467,0.9729327209095471,0.09264644476114632,0.08728533987721321,0.1061147107498846,0.029610654257264342,0.02790428527859656,0.032871677464937334,0.262135950676351,0.23769140646033476,0.30097467789620436,0.029610654257264342,0.02790428527859656,0.032871677464937334,0.09844065066571124,0.09281762749679616,0.11013858964302338,0.8813321513314228,0.7997275192768482,1.0329466364252389,0.09844065066571124,0.09281762749679616,0.11013858964302338,0.057687989113107796,0.05435627496407741,0.06344336674792797,0.5099098902214364,0.46237902859713614,0.5802671121811459,0.057687989113107796,0.05435627496407741,0.06344336674792797,0.07258480612084758,0.06840498512531028,0.08143071351400455,0.6316335546390219,0.572881653569401,0.7425915310639175,0.07258480612084758,0.06840498512531028,0.08143071351400455,0.07459212097213387,0.07035054984571469,0.08335847710647809,0.6601737541029404,0.5993727312655629,0.7703523182282981,0.07459212097213387,0.07035054984571469,0.08335847710647809,0.03274931277199769,0.030866532296273737,0.03658214193324687,0.28892829483554916,0.26210561011174477,0.33457049907894676,0.03274931277199769,0.030866532296273737,0.03658214193324687,0.08927165756135692,0.0842711313575407,0.10316944578667889,0.7931443565796997,0.7205539734951618,0.9754182719763497,0.08927165756135692,0.0842711313575407,0.10316944578667889,0.05434456652666433,0.051229973056005094,0.061266459452129884,0.4673124157336081,0.42397788658394603,0.5557601300790964,0.05434456652666433,0.051229973056005094,0.061266459452129884
catboost_single_feature,0.06331554674494354,0.05967118222410616,0.07139041613369632,0.548811823191703,0.4977062806016776,0.6499761452140846,0.06331554674494354,0.05967118222410616,0.07139041613369632,0.09265003107319651,0.08729149911266476,0.10608848476073655,0.8015055306345502,0.726896647532826,0.972743258980043,0.09265003107319651,0.08729149911266476,0.10608848476073655,0.0296125976196677,0.027901450694005472,0.0328802228573705,0.26215806524633745,0.23770427688401435,0.3011023582480798,0.0296125976196677,0.027901450694005472,0.0328802228573705,0.09844360047980484,0.09280623984875798,0.11010538512147844,0.8813789227200243,0.7997751463728866,1.0326108829718665,0.09844360047980484,0.09280623984875798,0.11010538512147844,0.05773894184090997,0.05441120833415034,0.06345792654618444,0.510704593719893,0.4632118263826811,0.5805375221743612,0.05773894184090997,0.05441120833415034,0.06345792654618444,0.0726085644584894,0.06844714036881988,0.08145253984734802,0.6319761125746838,0.5734506435454864,0.7427740277317963,0.0726085644584894,0.06844714036881988,0.08145253984734802,0.07461919696874447,0.0703338951248911,0.08335483163337638,0.6606028967438309,0.599461646177305,0.7704091134510468,0.07461919696874447,0.0703338951248911,0.08335483163337638,0.03274984979083657,0.03088417264333429,0.03654819422831515,0.28893423339374813,0.26225225647542294,0.3342932885318188,0.03274984979083657,0.03088417264333429,0.03654819422831515,0.08927681551576185,0.08407865895893131,0.10300479558840336,0.7932707628095098,0.7189274554203213,0.9739604389672865,0.08927681551576185,0.08407865895893131,0.10300479558840336,0.05441565421700025,0.05128205483689019,0.06135072911928926,0.46840225052419737,0.4248456882947311,0.55665130092029,0.05441565421700025,0.05128205483689019,0.06135072911928926
catboost_main_tone,0.06332461994400669,0.05966351808176556,0.07140787693175715,0.5489456295263891,0.49764411395895164,0.6502248663914724,0.06332461994400669,0.05966351808176556,0.07140787693175715,0.09264992637078012,0.08732564163867605,0.1060816913312691,0.8014946532210241,0.7272692428275711,0.9727889118021387,0.09264992637078012,0.08732564163867605,0.1060816913312691,0.029614085520881985,0.027914708717218677,0.032882362586869315,0.26217651158265765,0.23784619193553513,0.30115323643430025,0.029614085520881985,0.027914708717218677,0.032882362586869315,0.0984440889948012,0.09276333175454213,0.1101098974460811,0.8813843810920948,0.7990821044849798,1.0327737376379122,0.0984440889948012,0.09276333175454213,0.1101098974460811,0.057763067392108694,0.0544376100205547,0.06351238506493277,0.5110816568794023,0.4635315028130864,0.58117986033674,0.057763067392108694,0.0544376100205547,0.06351238506493277,0.07262065325451804,0.06844734927716714,0.08148576134356295,0.6321431649460206,0.573427951804566,0.7431618064858257,0.07262065325451804,0.06844734927716714,0.08148576134356295,0.07466424174598035,0.07040355027563909,0.08341629601948577,0.6613006752227814,0.6001805990351512,0.771084913352605,0.07466424174598035,0.07040355027563909,0.08341629601948577,0.03275094480372057,0.0308706256196719,0.03654017014444773,0.2889453967418326,0.2620677715106996,0.3342299613704436,0.03275094480372057,0.0308706256196719,0.03654017014444773,0.0892784801959843,0.08406928768952893,0.10299385269471828,0.7933030004889297,0.7184054493325297,0.9738841410681921,0.0892784801959843,0.08406928768952893,0.10299385269471828,0.05442528850426523,0.051258770469521986,0.06137515459948694,0.46854966219309235,0.4246474139286913,0.5569586009794484,0.05442528850426523,0.051258770469521986,0.06137515459948694
