security,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,NVTK,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,GAZP,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,YNDX,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,VTBR,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,MAGN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,GMKN,SBER,SBER,SBER,SBER,SBER,SBER,SBER,SBER,SBER,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,PLZL,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH
prediction_type,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction,average_prediction,average_prediction,average_prediction,extreme_prediction,extreme_prediction,extreme_prediction,before_events_prediction,before_events_prediction,before_events_prediction
model_type,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model,ar_model,garch_model,cb_model
feature_set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquidity_baseline,0.06332266419782705,0.05974687267617963,0.07130689022698766,0.548913177473547,0.49827144526423783,0.64885428987365,0.06332266419782705,0.05974687267617963,0.07130689022698766,0.09264728510337787,0.08741147879059118,0.10598855246741534,0.8014626035797445,0.7274114719037963,0.9714730260711602,0.09264728510337787,0.08741147879059118,0.10598855246741534,0.02961414142717953,0.0279149801304802,0.032855075821520516,0.26217583097678787,0.23786808178083726,0.3007371641051221,0.02961414142717953,0.0279149801304802,0.032855075821520516,0.09844022599888229,0.09269737471141233,0.10991670962814694,0.8813389165770693,0.7989157727296414,1.0304318084481021,0.09844022599888229,0.09269737471141233,0.10991670962814694,0.05776964654559127,0.054469341993542704,0.06365000664018171,0.5111913514418047,0.4638820131743814,0.5809661472637149,0.05776964654559127,0.054469341993542704,0.06365000664018171,0.0726229160514339,0.0683968664440359,0.08153126872803244,0.6321797214339384,0.5731127683332933,0.7426044287605712,0.0726229160514339,0.0683968664440359,0.08153126872803244,0.07466796437820482,0.07039536924399374,0.08331487622442343,0.6614030865748265,0.6001789740449325,0.7697472057907789,0.07466796437820482,0.07039536924399374,0.08331487622442343,0.03275101731099872,0.030859523459056473,0.03652892626537105,0.2889461956125658,0.2620239638609482,0.3339534309567491,0.03275101731099872,0.030859523459056473,0.03652892626537105,0.08927305255079236,0.08412407843810926,0.10260890610776682,0.7932550134275783,0.7191553836197522,0.9694966805106219,0.08927305255079236,0.08412407843810926,0.10260890610776682,0.054432195294431565,0.05127496416624043,0.06132500822333676,0.4686585805788896,0.42496922190331377,0.5562075695933633,0.054432195294431565,0.05127496416624043,0.06132500822333676
autoregressive,0.0633223944285017,0.05972394298436219,0.07129691548417172,0.5489115808224596,0.49835953685237694,0.6486979036041193,0.0633223944285017,0.05972394298436219,0.07129691548417172,0.09264453975231357,0.08731451644335088,0.10598418363826496,0.8014380707720204,0.7268531485821128,0.9713687322906429,0.09264453975231357,0.08731451644335088,0.10598418363826496,0.029614128376346534,0.027917137608417786,0.03285604521050327,0.26217564937421783,0.23781544865214613,0.3007203926242499,0.029614128376346534,0.027917137608417786,0.03285604521050327,0.09843870517639025,0.09267319447270787,0.10993362037847444,0.8813180938032077,0.7981648714900208,1.0304354028412095,0.09843870517639025,0.09267319447270787,0.10993362037847444,0.05776952841718033,0.054477181780445784,0.06368660494102368,0.5111904667627362,0.46398183763621026,0.5811351277203142,0.05776952841718033,0.054477181780445784,0.06368660494102368,0.0726226648235202,0.06845126390323839,0.08153904559677125,0.6321754890239889,0.5733274700827259,0.7424125671029812,0.0726226648235202,0.06845126390323839,0.08153904559677125,0.07466682843879664,0.07034955675836366,0.08333462692458879,0.661383764419248,0.5996693836757169,0.769882350073607,0.07466682843879664,0.07034955675836366,0.08333462692458879,0.032750984774365915,0.030873190222573177,0.0365334663182671,0.28894616220691693,0.262116186425091,0.3339544249167095,0.032750984774365915,0.030873190222573177,0.0365334663182671,0.08926939804841143,0.08413534177500506,0.10261015690139712,0.7932013827833493,0.7197140510044808,0.9695853077970226,0.08926939804841143,0.08413534177500506,0.10261015690139712,0.054431947466210745,0.051299406590511944,0.06131717008332676,0.4686577515625749,0.42509134228640655,0.5560473869973515,0.054431947466210745,0.051299406590511944,0.06131717008332676
autoregressive_single_feature,0.06332256671606962,0.05968115300869742,0.07130803011748461,0.5489122435008664,0.4979643250385797,0.6489598511788772,0.06332256671606962,0.05968115300869742,0.07130803011748461,0.09264662194457526,0.08729562189260794,0.1059767564042365,0.801453258580425,0.727109236570051,0.9715250791061407,0.09264662194457526,0.08729562189260794,0.1059767564042365,0.02961413974790216,0.027908772705866215,0.032855032610880124,0.2621757770710091,0.2378057648841485,0.3007689626852954,0.02961413974790216,0.027908772705866215,0.032855032610880124,0.09844011126326375,0.09275466534250697,0.10991358639956199,0.8813377777731394,0.7992188032583342,1.0305198164978733,0.09844011126326375,0.09275466534250697,0.10991358639956199,0.057769629111580414,0.054461947538009335,0.06361021561029048,0.5111914021161497,0.46386664600482597,0.5808907309568077,0.057769629111580414,0.054461947538009335,0.06361021561029048,0.07262286576593502,0.06843735927584214,0.08150460690827771,0.6321778551621035,0.5733303423856752,0.742563879752061,0.07262286576593502,0.06843735927584214,0.08150460690827771,0.07466795996080935,0.07032818400352496,0.08334303219115002,0.6614029351045403,0.5995383276381712,0.7701258413394938,0.07466795996080935,0.07032818400352496,0.08334303219115002,0.032751015572005875,0.030863938705342032,0.036530113558256735,0.2889462111288085,0.2620197618109525,0.33399646352153994,0.032751015572005875,0.030863938705342032,0.036530113558256735,0.08927065339934222,0.08417869587195258,0.10261900810132518,0.7932084510134451,0.7198859842965468,0.970022076633652,0.08927065339934222,0.08417869587195258,0.10261900810132518,0.05443216785136501,0.05132927018437324,0.06132290701989169,0.4686579229076663,0.42538034987266804,0.5562653519579636,0.05443216785136501,0.05132927018437324,0.06132290701989169
catboost_selected,0.06332546574594684,0.05963848575981885,0.07141342953967782,0.5489506137930148,0.49764314301174845,0.650425038180376,0.06332546574594684,0.05963848575981885,0.07141342953967782,0.0926478186705742,0.08746187985915505,0.10604728362949709,0.8014580125737841,0.7282259880222954,0.9727399752743066,0.0926478186705742,0.08746187985915505,0.10604728362949709,0.02961403228032168,0.027918270993139198,0.032887703292020364,0.26217378363567345,0.23786757787373736,0.301258194548563,0.02961403228032168,0.027918270993139198,0.032887703292020364,0.09844302798411804,0.09284543273358682,0.11011033764635128,0.8813674468590221,0.7999891987845893,1.0329193057581838,0.09844302798411804,0.09284543273358682,0.11011033764635128,0.057769121281339375,0.05445319896506793,0.06351331388205231,0.5111813892410312,0.46361284551045273,0.5814031276575893,0.057769121281339375,0.05445319896506793,0.06351331388205231,0.07262579335076004,0.06842756547948457,0.08148836851005543,0.6322117776865567,0.5733182248597232,0.7434918097434962,0.07262579335076004,0.06842756547948457,0.08148836851005543,0.0746692648116348,0.07035318439972045,0.0834504880894073,0.6613854855751887,0.5995267296622363,0.7715401378140426,0.0746692648116348,0.07035318439972045,0.0834504880894073,0.03275088654701486,0.030870589780452026,0.03655628137006041,0.2889434178472599,0.26208709197567803,0.33445085656740997,0.03275088654701486,0.030870589780452026,0.03655628137006041,0.08927622981236884,0.0840877252082242,0.10293890526789802,0.7932656844999143,0.7190246599076319,0.9736874922210761,0.08927622981236884,0.0840877252082242,0.10293890526789802,0.05443033024784628,0.05126661580316842,0.06140184372332475,0.4686236529308119,0.4248463635880608,0.5573344014274545,0.05443033024784628,0.05126661580316842,0.06140184372332475
catboost_single_feature,0.06332611678101732,0.059712995095935834,0.07140757484307979,0.5489586904201497,0.4980520552940486,0.6503226635419392,0.06332611678101732,0.059712995095935834,0.07140757484307979,0.09265029351465347,0.08730395090871636,0.10606401667020587,0.8015036034853696,0.7267931371965065,0.972835377184299,0.09265029351465347,0.08730395090871636,0.10606401667020587,0.029614413385436782,0.027906851777926817,0.032882693883783135,0.26217971105869287,0.237751618425477,0.30119494155826987,0.029614413385436782,0.027906851777926817,0.032882693883783135,0.09844422343921631,0.09278531608014244,0.11010940981485025,0.8813864325470058,0.7992090973083965,1.0328779892434743,0.09844422343921631,0.09278531608014244,0.11010940981485025,0.057769629346160326,0.054425920901879574,0.06350464598319137,0.5111889117270609,0.463381486232179,0.581250662837723,0.057769629346160326,0.054425920901879574,0.06350464598319137,0.0726264303601854,0.06843905230490996,0.0814866260281065,0.6322218530244769,0.5733608094723367,0.743369153862595,0.0726264303601854,0.06843905230490996,0.0814866260281065,0.0746698027099263,0.07039081681063697,0.0834149945540956,0.6613948750372011,0.6000286860790698,0.7711567582968383,0.0746698027099263,0.07039081681063697,0.0834149945540956,0.03275101442683702,0.03087614794353112,0.0365456455042921,0.28894583134621776,0.26218425619313496,0.33432211632121633,0.03275101442683702,0.03087614794353112,0.0365456455042921,0.08927752768862601,0.0841376304519783,0.10296077558041551,0.793296627252887,0.7196604798118768,0.9738116198733054,0.08927752768862601,0.0841376304519783,0.10296077558041551,0.05443096775560357,0.05128761138171077,0.06138458788908185,0.4686347131466071,0.42488335231035057,0.5571286014474479,0.05443096775560357,0.05128761138171077,0.06138458788908185
catboost_main_tone,0.0633261003104994,0.05964317134206536,0.07140337787401001,0.5489580082228316,0.49743161407951786,0.6501830796134782,0.0633261003104994,0.05964317134206536,0.07140337787401001,0.09264979452529712,0.08728001442802039,0.10607086920069642,0.8014950851149817,0.726813952181505,0.9727147645462432,0.09264979452529712,0.08728001442802039,0.10607086920069642,0.029614361326900762,0.027919791992409574,0.0328821361457858,0.26217847352903784,0.23784754384225498,0.3011511846054487,0.029614361326900762,0.027919791992409574,0.0328821361457858,0.09844373473263798,0.09274626038685936,0.11011531169441416,0.8813787064318231,0.7989847071922294,1.0328101039229993,0.09844373473263798,0.09274626038685936,0.11011531169441416,0.057769617772397655,0.054457343493051036,0.06351709325222561,0.5111886699456765,0.46379915399385935,0.5812025901603745,0.057769617772397655,0.054457343493051036,0.06351709325222561,0.07262641032023992,0.06840110193982017,0.08148790699070842,0.632221314633543,0.5730492977809367,0.7431739851049904,0.07262641032023992,0.06840110193982017,0.08148790699070842,0.07466978374157658,0.0703389550027473,0.08342274809562161,0.661394579664494,0.5996390357158378,0.771132198001321,0.07466978374157658,0.0703389550027473,0.08342274809562161,0.03275100689338366,0.030858342321108328,0.03654253827282325,0.28894569733153874,0.2620084585736883,0.3342530632833862,0.03275100689338366,0.030858342321108328,0.03654253827282325,0.08927884866319763,0.08415329531074492,0.1029943235373895,0.793317738842948,0.7199579251793558,0.9739597160692643,0.08927884866319763,0.08415329531074492,0.1029943235373895,0.054430983999586915,0.05131768853882299,0.06138270065429177,0.4686350120963288,0.42517283163944475,0.55704403875723,0.054430983999586915,0.05131768853882299,0.06138270065429177
